event_id,timestamp,event_type,source,severity,raw_log,advanced_metadata,user,action,object,process_id,parent_process,additional_info,description,behavioral_analytics,device_type,device_id,firmware_version,src_ip,dst_ip,alert_type,signature_id,category,cloud_service,resource_id,model_id,input_hash,output_hash,src_port,dst_port,protocol,bytes,duration,method,mac_address,advanced_metadata_dict,host_id
fc582d40-c25e-4069-9367-8c80234a83dc,2025-06-02 07:39:10,ids_alert,OSSEC v3.7.0,critical,CEF:0|OSSEC v3.7.0|SIEM|1.0|100|ids_alert|critical| desc=OSSEC Alert: Brute Force detected from 58.133.131.243 targeting 20.212.255.179 No additional info,"{'geo_location': 'Jersey', 'device_hash': 'ada2aa147d8ba03fbc18d2186a17d288', 'user_agent': 'Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/19.0.800.0 Safari/536.0', 'session_id': 'f1082785-ee05-45c5-ba08-41d98983f94f', 'risk_score': 70.25, 'confidence': 0.24}",,,,,,No additional info,OSSEC Alert: Brute Force detected from 58.133.131.243 targeting 20.212.255.179 No additional info,,,,,58.133.131.243,20.212.255.179,Brute Force,SIG-2839,Recon,,,,,,,,,,,,,"{'geo_location': 'Jersey', 'device_hash': 'ada2aa147d8ba03fbc18d2186a17d288', 'user_agent': 'Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/19.0.800.0 Safari/536.0', 'session_id': 'f1082785-ee05-45c5-ba08-41d98983f94f', 'risk_score': 70.25, 'confidence': 0.24}",ada2aa147d8ba03fbc18d2186a17d288
cbeba89a-1f1b-4bd5-ba7d-0ff080dc1d1c,2025-03-24 09:54:56,ids_alert,Wazuh v4.5.0,low,CEF:0|Wazuh v4.5.0|SIEM|1.0|100|ids_alert|low| desc=Wazuh Alert: DNS Tunneling detected from 164.62.31.228 targeting 42.172.69.210 No additional info,"{'geo_location': 'Argentina', 'device_hash': '116fb8d85ef14368788ff662693d3315502099992d838d49fdc1700300fee03c', 'user_agent': 'Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3; rv:1.9.4.20) Gecko/5330-05-31 21:03:15 Firefox/11.0', 'session_id': '76fea56b-a9df-4497-a588-be2c8925aa93', 'risk_score': 41.81, 'confidence': 0.78}",,,,,,No additional info,Wazuh Alert: DNS Tunneling detected from 164.62.31.228 targeting 42.172.69.210 No additional info,,,,,164.62.31.228,42.172.69.210,DNS Tunneling,SIG-2599,Policy,,,,,,,,,,,,,"{'geo_location': 'Argentina', 'device_hash': '116fb8d85ef14368788ff662693d3315502099992d838d49fdc1700300fee03c', 'user_agent': 'Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3; rv:1.9.4.20) Gecko/5330-05-31 21:03:15 Firefox/11.0', 'session_id': '76fea56b-a9df-4497-a588-be2c8925aa93', 'risk_score': 41.81, 'confidence': 0.78}",116fb8d85ef14368788ff662693d3315502099992d838d49fdc1700300fee03c
bbc909e3-5a4b-4432-bd4f-411b5e75f4f9,2025-02-09 19:49:53,ids_alert,Carbon Black v7.8.0,low,CEF:0|Carbon Black v7.8.0|SIEM|1.0|100|ids_alert|low| desc=Carbon Black Alert: MFA Bypass detected from 88.119.7.114 targeting 136.70.4.101 No additional info,"{'geo_location': 'United States of America', 'device_hash': '6a99241b51b712434ab716a736662f20a2159277', 'user_agent': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/57.0.861.0 Safari/534.2', 'session_id': 'd9e3e8bd-f4c2-4112-bed6-77c5b89ba7f3', 'risk_score': 61.5, 'confidence': 0.33}",,,,,,No additional info,Carbon Black Alert: MFA Bypass detected from 88.119.7.114 targeting 136.70.4.101 No additional info,,,,,88.119.7.114,136.70.4.101,MFA Bypass,SIG-2891,Recon,,,,,,,,,,,,,"{'geo_location': 'United States of America', 'device_hash': '6a99241b51b712434ab716a736662f20a2159277', 'user_agent': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/57.0.861.0 Safari/534.2', 'session_id': 'd9e3e8bd-f4c2-4112-bed6-77c5b89ba7f3', 'risk_score': 61.5, 'confidence': 0.33}",6a99241b51b712434ab716a736662f20a2159277
37441c18-48ab-40cc-addc-4bc5ebe14012,2025-02-25 01:48:24,ids_alert,Tanium v7.4.0,medium,CEF:0|Tanium v7.4.0|SIEM|1.0|100|ids_alert|medium| desc=Tanium Alert: SQL Injection detected from 10.159.153.70 targeting 180.176.222.17 No additional info,"{'geo_location': 'Georgia', 'device_hash': 'b6cbfdb69cffa7fa3c0f3a9f990fcfa7ad36fc27', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.1)', 'session_id': '8edb2cda-875a-46f4-9e45-faad19998650', 'risk_score': 38.38, 'confidence': 0.91}",,,,,,No additional info,Tanium Alert: SQL Injection detected from 10.159.153.70 targeting 180.176.222.17 No additional info,,,,,10.159.153.70,180.176.222.17,SQL Injection,SIG-3008,Malware,,,,,,,,,,,,,"{'geo_location': 'Georgia', 'device_hash': 'b6cbfdb69cffa7fa3c0f3a9f990fcfa7ad36fc27', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.1)', 'session_id': '8edb2cda-875a-46f4-9e45-faad19998650', 'risk_score': 38.38, 'confidence': 0.91}",b6cbfdb69cffa7fa3c0f3a9f990fcfa7ad36fc27
536ebd8d-279e-4c13-9c9c-caf63d9b20b6,2025-02-10 10:46:32,ids_alert,Carbon Black v7.8.0,low,CEF:0|Carbon Black v7.8.0|SIEM|1.0|100|ids_alert|low| desc=Carbon Black Alert: Fileless Attack detected from 49.92.38.10 targeting N/A MITRE Technique: T1543.003,"{'geo_location': 'Spain', 'device_hash': '016fca5105359a1d647b67d6e3826984cdcfee56e5dfe6d1a9568acf578eefab', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hr-HR) AppleWebKit/531.14.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.14.4', 'session_id': 'da1adb86-44bb-4bb9-a5a3-ccde10ebe73a', 'risk_score': 55.31, 'confidence': 0.51}",,,,,,MITRE Technique: T1543.003,Carbon Black Alert: Fileless Attack detected from 49.92.38.10 targeting N/A MITRE Technique: T1543.003,,,,,49.92.38.10,,Fileless Attack,SIG-5859,Evasion,,,,,,,,,,,,,"{'geo_location': 'Spain', 'device_hash': '016fca5105359a1d647b67d6e3826984cdcfee56e5dfe6d1a9568acf578eefab', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hr-HR) AppleWebKit/531.14.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.14.4', 'session_id': 'da1adb86-44bb-4bb9-a5a3-ccde10ebe73a', 'risk_score': 55.31, 'confidence': 0.51}",016fca5105359a1d647b67d6e3826984cdcfee56e5dfe6d1a9568acf578eefab
9e6d3b3e-670b-4727-8ea3-16e9e4ed52d0,2025-02-28 18:58:02,ids_alert,QRadar v7.5.0,critical,CEF:0|QRadar v7.5.0|SIEM|1.0|100|ids_alert|critical| desc=QRadar Alert: Zero-Day Exploit detected from 148.9.162.219 targeting N/A MITRE Technique: T1547.001 | Associated Threat Actor: Leafminer,"{'geo_location': 'North Macedonia', 'device_hash': '693850024bb32b447598d7c33ce382d9eab5ca327593eec049b4b4e59941ae84', 'user_agent': 'Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.880.0 Safari/531.0', 'session_id': 'a684917f-4a56-40c9-ae97-70f05f52f830', 'risk_score': 27.22, 'confidence': 0.39}",,,,,,MITRE Technique: T1547.001 | Associated Threat Actor: Leafminer,QRadar Alert: Zero-Day Exploit detected from 148.9.162.219 targeting N/A MITRE Technique: T1547.001 | Associated Threat Actor: Leafminer,,,,,148.9.162.219,,Zero-Day Exploit,SIG-3238,Policy,,,,,,,,,,,,,"{'geo_location': 'North Macedonia', 'device_hash': '693850024bb32b447598d7c33ce382d9eab5ca327593eec049b4b4e59941ae84', 'user_agent': 'Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.880.0 Safari/531.0', 'session_id': 'a684917f-4a56-40c9-ae97-70f05f52f830', 'risk_score': 27.22, 'confidence': 0.39}",693850024bb32b447598d7c33ce382d9eab5ca327593eec049b4b4e59941ae84
9c3148c5-81f7-4cb9-bd43-194ec552736c,2025-06-13 01:59:45,ids_alert,Trellix v10.7.0,low,CEF:0|Trellix v10.7.0|SIEM|1.0|100|ids_alert|low| desc=Trellix Alert: AI Model Poisoning detected from 62.78.67.8 targeting 152.185.196.120 No additional info noise=6DD718B9,"{'geo_location': 'Panama', 'device_hash': '73ca973e14e9ac5ab4ac74a0dfbea93f', 'user_agent': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5 rv:6.0; ve-ZA) AppleWebKit/535.32.5 (KHTML, like Gecko) Version/5.0 Safari/535.32.5', 'session_id': 'f378e782-d628-47c9-b81e-e7fd4bf249fe', 'risk_score': 71.4, 'confidence': 0.68}",,,,,,No additional info,Trellix Alert: AI Model Poisoning detected from 62.78.67.8 targeting 152.185.196.120 No additional info,,,,,62.78.67.8,152.185.196.120,AI Model Poisoning,SIG-1610,Evasion,,,,,,,,,,,,,"{'geo_location': 'Panama', 'device_hash': '73ca973e14e9ac5ab4ac74a0dfbea93f', 'user_agent': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5 rv:6.0; ve-ZA) AppleWebKit/535.32.5 (KHTML, like Gecko) Version/5.0 Safari/535.32.5', 'session_id': 'f378e782-d628-47c9-b81e-e7fd4bf249fe', 'risk_score': 71.4, 'confidence': 0.68}",73ca973e14e9ac5ab4ac74a0dfbea93f
71c75b4b-1ebd-46fe-bc88-9c0d7e080d99,2025-02-23 20:26:16,ids_alert,Splunk v9.0.2,emergency,CEF:0|Splunk v9.0.2|SIEM|1.0|100|ids_alert|emergency| desc=Splunk Alert: SQL Injection detected from 116.59.217.154 targeting N/A No additional info,"{'geo_location': 'Moldova', 'device_hash': 'b5aaa071670e6124634da31d2961b527e0d3c8fe', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:5.0; sw-KE) AppleWebKit/533.23.2 (KHTML, like Gecko) Version/5.0.3 Safari/533.23.2', 'session_id': '17e1178b-1c84-4302-8e1a-785d93dc9c79', 'risk_score': 51.11, 'confidence': 0.64}",,,,,,No additional info,Splunk Alert: SQL Injection detected from 116.59.217.154 targeting N/A No additional info,,,,,116.59.217.154,,SQL Injection,SIG-6231,Policy,,,,,,,,,,,,,"{'geo_location': 'Moldova', 'device_hash': 'b5aaa071670e6124634da31d2961b527e0d3c8fe', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:5.0; sw-KE) AppleWebKit/533.23.2 (KHTML, like Gecko) Version/5.0.3 Safari/533.23.2', 'session_id': '17e1178b-1c84-4302-8e1a-785d93dc9c79', 'risk_score': 51.11, 'confidence': 0.64}",b5aaa071670e6124634da31d2961b527e0d3c8fe
403f6474-a407-41d2-846a-d4663cde7181,2025-04-24 00:11:56,ids_alert,Carbon Black v7.8.0,emergency,CEF:0|Carbon Black v7.8.0|SIEM|1.0|100|ids_alert|emergency| desc=Carbon Black Alert: Fileless Attack detected from 59.50.113.179 targeting N/A No additional info,"{'geo_location': 'Paraguay', 'device_hash': 'c10cefc9d245bba62df7c83729d672fc6e69de47cb08faea7c6184f8902cd264', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/3.0)', 'session_id': '289cf8d3-4e81-4455-8af9-bdbac5305e13', 'risk_score': 40.07, 'confidence': 0.04}",,,,,,No additional info,Carbon Black Alert: Fileless Attack detected from 59.50.113.179 targeting N/A No additional info,"{'baseline_deviation': 1.43, 'entropy': 4.37, 'frequency_anomaly': False, 'sequence_anomaly': False}",,,,59.50.113.179,,Fileless Attack,SIG-5964,Policy,,,,,,,,,,,,,"{'geo_location': 'Paraguay', 'device_hash': 'c10cefc9d245bba62df7c83729d672fc6e69de47cb08faea7c6184f8902cd264', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/3.0)', 'session_id': '289cf8d3-4e81-4455-8af9-bdbac5305e13', 'risk_score': 40.07, 'confidence': 0.04}",c10cefc9d245bba62df7c83729d672fc6e69de47cb08faea7c6184f8902cd264
8d24e864-57ee-4f72-91e7-60625c9382b8,2025-05-23 16:31:02,ids_alert,Splunk v9.0.2,high,CEF:0|Splunk v9.0.2|SIEM|1.0|100|ids_alert|high| desc=Splunk Alert: Domain Fronting detected from 96.210.241.4 targeting 114.232.195.139 No additional info noise=U3RyZWV0Lg==,"{'geo_location': 'Georgia', 'device_hash': '3041f5f657238f8f3d925b88d503251b', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1)', 'session_id': '7de334ed-ac88-4138-9627-c78ad8c18e82', 'risk_score': 47.51, 'confidence': 0.01}",,,,,,No additional info,Splunk Alert: Domain Fronting detected from 96.210.241.4 targeting 114.232.195.139 No additional info,,,,,96.210.241.4,114.232.195.139,Domain Fronting,SIG-2119,Recon,,,,,,,,,,,,,"{'geo_location': 'Georgia', 'device_hash': '3041f5f657238f8f3d925b88d503251b', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1)', 'session_id': '7de334ed-ac88-4138-9627-c78ad8c18e82', 'risk_score': 47.51, 'confidence': 0.01}",3041f5f657238f8f3d925b88d503251b
96b9fb76-9d59-4855-ab81-a08c44ed2b8f,2025-01-20 18:13:55,ids_alert,LogRhythm v7.5.0,high,CEF:0|LogRhythm v7.5.0|SIEM|1.0|100|ids_alert|high| desc=LogRhythm Alert: Port Scan detected from 91.21.248.36 targeting 26.113.27.4 No additional info noise=categories/tags/explore,"{'geo_location': 'South Georgia and the South Sandwich Islands', 'device_hash': '96ad5403f9cf716f87049d40dcaac36e652e37384da0100728481db86d964862', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.0)', 'session_id': 'b47504cd-1965-41e0-af94-85f59d2a552f', 'risk_score': 54.26, 'confidence': 0.17}",,,,,,No additional info,LogRhythm Alert: Port Scan detected from 91.21.248.36 targeting 26.113.27.4 No additional info,,,,,91.21.248.36,26.113.27.4,Port Scan,SIG-4531,Recon,,,,,,,,,,,,,"{'geo_location': 'South Georgia and the South Sandwich Islands', 'device_hash': '96ad5403f9cf716f87049d40dcaac36e652e37384da0100728481db86d964862', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.0)', 'session_id': 'b47504cd-1965-41e0-af94-85f59d2a552f', 'risk_score': 54.26, 'confidence': 0.17}",96ad5403f9cf716f87049d40dcaac36e652e37384da0100728481db86d964862
7be36ed3-789c-4012-8fc1-590dcf1e68a8,2025-02-21 05:01:31,ids_alert,Splunk v9.0.2,low,CEF:0|Splunk v9.0.2|SIEM|1.0|100|ids_alert|low| desc=Splunk Alert: SQL Injection detected from 147.99.5.125 targeting N/A No additional info,"{'geo_location': 'Antigua and Barbuda', 'device_hash': 'b55d76e8fdabd41e80f80ad5c445353a', 'user_agent': 'Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4 rv:5.0; yi-US) AppleWebKit/534.37.6 (KHTML, like Gecko) Version/5.0 Safari/534.37.6', 'session_id': 'd8fe50c3-fa9c-4bf6-873d-09f6888746f8', 'risk_score': 71.75, 'confidence': 0.35}",,,,,,No additional info,Splunk Alert: SQL Injection detected from 147.99.5.125 targeting N/A No additional info,,,,,147.99.5.125,,SQL Injection,SIG-3016,Policy,,,,,,,,,,,,,"{'geo_location': 'Antigua and Barbuda', 'device_hash': 'b55d76e8fdabd41e80f80ad5c445353a', 'user_agent': 'Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4 rv:5.0; yi-US) AppleWebKit/534.37.6 (KHTML, like Gecko) Version/5.0 Safari/534.37.6', 'session_id': 'd8fe50c3-fa9c-4bf6-873d-09f6888746f8', 'risk_score': 71.75, 'confidence': 0.35}",b55d76e8fdabd41e80f80ad5c445353a
665e7270-8f6c-44a7-9ba7-e6927482c183,2025-06-05 02:21:53,ids_alert,Microsoft Sentinel v1.0.0,low,CEF:0|Microsoft Sentinel v1.0.0|SIEM|1.0|100|ids_alert|low| desc=Microsoft Sentinel Alert: Credential Stuffing detected from 151.143.143.100 targeting N/A No additional info noise=town|agency|author,"{'geo_location': 'Tonga', 'device_hash': '5fb3c960c233dff34b52b395f4b721cf054936c6a47eeca1d73584097ff4165b', 'user_agent': 'Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/16.0.894.0 Safari/535.0', 'session_id': '5357a996-48ae-494d-9eef-6e6a8f36d0e3', 'risk_score': 60.15, 'confidence': 0.23}",,,,,,No additional info,Microsoft Sentinel Alert: Credential Stuffing detected from 151.143.143.100 targeting N/A No additional info,,,,,151.143.143.100,,Credential Stuffing,SIG-6233,Malware,,,,,,,,,,,,,"{'geo_location': 'Tonga', 'device_hash': '5fb3c960c233dff34b52b395f4b721cf054936c6a47eeca1d73584097ff4165b', 'user_agent': 'Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/16.0.894.0 Safari/535.0', 'session_id': '5357a996-48ae-494d-9eef-6e6a8f36d0e3', 'risk_score': 60.15, 'confidence': 0.23}",5fb3c960c233dff34b52b395f4b721cf054936c6a47eeca1d73584097ff4165b
ea5dd589-213a-4051-a2e7-bcb33f09dcfa,2025-04-09 13:29:21,ids_alert,Trellix v10.7.0,emergency,CEF:0|Trellix v10.7.0|SIEM|1.0|100|ids_alert|emergency| desc=Trellix Alert: XSS detected from 10.143.164.236 targeting 17.62.154.51 No additional info,"{'geo_location': 'Pakistan', 'device_hash': 'fd9657dc53832adbe383e964da1654eabd613863bed31ff02e84e7b38afa8ccc', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0)', 'session_id': 'f6c793d1-6677-4ae0-af52-e28b8d4c5b4b', 'risk_score': 59.65, 'confidence': 0.02}",,,,,,No additional info,Trellix Alert: XSS detected from 10.143.164.236 targeting 17.62.154.51 No additional info,,,,,10.143.164.236,17.62.154.51,XSS,SIG-9485,Evasion,,,,,,,,,,,,,"{'geo_location': 'Pakistan', 'device_hash': 'fd9657dc53832adbe383e964da1654eabd613863bed31ff02e84e7b38afa8ccc', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0)', 'session_id': 'f6c793d1-6677-4ae0-af52-e28b8d4c5b4b', 'risk_score': 59.65, 'confidence': 0.02}",fd9657dc53832adbe383e964da1654eabd613863bed31ff02e84e7b38afa8ccc
dd6dd3d3-2056-4a71-9384-107419a93c87,2025-05-24 23:19:31,ids_alert,Tanium v7.4.0,medium,CEF:0|Tanium v7.4.0|SIEM|1.0|100|ids_alert|medium| desc=Tanium Alert: DNS Tunneling detected from 170.218.117.12 targeting 115.3.3.172 No additional info,"{'geo_location': 'Fiji', 'device_hash': 'ba0de5b3fe442566d2b1a7580d1c2bb0e0f16ebe7225121cfea5e223907e64dc', 'user_agent': 'Opera/9.78.(X11; Linux x86_64; zu-ZA) Presto/2.9.167 Version/10.00', 'session_id': '4421ff89-459d-4b43-80b0-146954e38c5e', 'risk_score': 66.77, 'confidence': 0.66}",,,,,,No additional info,Tanium Alert: DNS Tunneling detected from 170.218.117.12 targeting 115.3.3.172 No additional info,,,,,170.218.117.12,115.3.3.172,DNS Tunneling,SIG-2057,Malware,,,,,,,,,,,,,"{'geo_location': 'Fiji', 'device_hash': 'ba0de5b3fe442566d2b1a7580d1c2bb0e0f16ebe7225121cfea5e223907e64dc', 'user_agent': 'Opera/9.78.(X11; Linux x86_64; zu-ZA) Presto/2.9.167 Version/10.00', 'session_id': '4421ff89-459d-4b43-80b0-146954e38c5e', 'risk_score': 66.77, 'confidence': 0.66}",ba0de5b3fe442566d2b1a7580d1c2bb0e0f16ebe7225121cfea5e223907e64dc
74b7c426-d92f-4cb6-9c6d-50970c466bb6,2025-05-31 07:16:58,ids_alert,Snort v2.9.20,high,CEF:0|Snort v2.9.20|SIEM|1.0|100|ids_alert|high| desc=Snort Alert: Cloud API Abuse detected from 4.97.89.42 targeting 36.46.247.101 MITRE Technique: T1190 | Associated Threat Actor: APT35,"{'geo_location': 'Iran', 'device_hash': '7639b5b1be7e6bbe47d9aaffed9ba3d198f36edeb3b013fa19d1cd977f3cc03a', 'user_agent': 'Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/12.2v3682.0 Mobile/03Z801 Safari/536.0', 'session_id': 'f11a530d-3420-4adf-bcb6-53804662aa5d', 'risk_score': 61.94, 'confidence': 0.38}",,,,,,MITRE Technique: T1190 | Associated Threat Actor: APT35,Snort Alert: Cloud API Abuse detected from 4.97.89.42 targeting 36.46.247.101 MITRE Technique: T1190 | Associated Threat Actor: APT35,,,,,4.97.89.42,36.46.247.101,Cloud API Abuse,SIG-1407,Recon,,,,,,,,,,,,,"{'geo_location': 'Iran', 'device_hash': '7639b5b1be7e6bbe47d9aaffed9ba3d198f36edeb3b013fa19d1cd977f3cc03a', 'user_agent': 'Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/12.2v3682.0 Mobile/03Z801 Safari/536.0', 'session_id': 'f11a530d-3420-4adf-bcb6-53804662aa5d', 'risk_score': 61.94, 'confidence': 0.38}",7639b5b1be7e6bbe47d9aaffed9ba3d198f36edeb3b013fa19d1cd977f3cc03a
18f63772-ce6a-4274-ab16-eb3255fcf966,2025-03-03 14:48:47,ids_alert,Splunk v9.0.2,critical,CEF:0|Splunk v9.0.2|SIEM|1.0|100|ids_alert|critical| desc=Splunk Alert: XSS detected from 63.237.214.78 targeting N/A MITRE Technique: T1078.004,"{'geo_location': 'Russia', 'device_hash': '03f874f82db396bc7f24cb38f06d91ce1d1d86d0da8394259ed01f217a62c173', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0)', 'session_id': 'ccd0f64b-cc99-4114-bee6-f22aad517364', 'risk_score': 68.6, 'confidence': 0.43}",,,,,,MITRE Technique: T1078.004,Splunk Alert: XSS detected from 63.237.214.78 targeting N/A MITRE Technique: T1078.004,,,,,63.237.214.78,,XSS,SIG-7793,Evasion,,,,,,,,,,,,,"{'geo_location': 'Russia', 'device_hash': '03f874f82db396bc7f24cb38f06d91ce1d1d86d0da8394259ed01f217a62c173', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0)', 'session_id': 'ccd0f64b-cc99-4114-bee6-f22aad517364', 'risk_score': 68.6, 'confidence': 0.43}",03f874f82db396bc7f24cb38f06d91ce1d1d86d0da8394259ed01f217a62c173
a4afffb3-4fb8-43f6-8834-a7d10b31a4ba,2025-06-05 17:44:16,ids_alert,Tanium v7.4.0,low,CEF:0|Tanium v7.4.0|SIEM|1.0|100|ids_alert|low| desc=Tanium Alert: Cloud API Abuse detected from 84.220.21.5 targeting N/A MITRE Technique: T1566.001 noise=F03882DA,"{'geo_location': 'Brazil', 'device_hash': '0614d79367f43de260c79f836cebb885e0bece9186f6ac63b2a612b6ea45bfdc', 'user_agent': 'Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.9f3199.0 Mobile/12B992 Safari/533.1', 'session_id': 'fc963285-94e6-4b0f-a947-96f02871d5f2', 'risk_score': 69.9, 'confidence': 0.89}",,,,,,MITRE Technique: T1566.001,Tanium Alert: Cloud API Abuse detected from 84.220.21.5 targeting N/A MITRE Technique: T1566.001,,,,,84.220.21.5,,Cloud API Abuse,SIG-1203,Policy,,,,,,,,,,,,,"{'geo_location': 'Brazil', 'device_hash': '0614d79367f43de260c79f836cebb885e0bece9186f6ac63b2a612b6ea45bfdc', 'user_agent': 'Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.9f3199.0 Mobile/12B992 Safari/533.1', 'session_id': 'fc963285-94e6-4b0f-a947-96f02871d5f2', 'risk_score': 69.9, 'confidence': 0.89}",0614d79367f43de260c79f836cebb885e0bece9186f6ac63b2a612b6ea45bfdc
cb580065-d190-4953-a810-a9915c35ea87,2025-04-08 10:26:31,ids_alert,Elastic SIEM v8.9.0,emergency,CEF:0|Elastic SIEM v8.9.0|SIEM|1.0|100|ids_alert|emergency| desc=Elastic SIEM Alert: Container Escape detected from 119.235.115.76 targeting 175.119.173.0 MITRE Technique: T1078.004,"{'geo_location': 'New Zealand', 'device_hash': 'cbfbfef4da4c686e83bd6d1e9f07e68e87a6433c783906b75afe0d66144f6c28', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0)', 'session_id': 'bce37fdc-5540-4a0a-9527-ee1bd4e8900f', 'risk_score': 34.34, 'confidence': 0.98}",,,,,,MITRE Technique: T1078.004,Elastic SIEM Alert: Container Escape detected from 119.235.115.76 targeting 175.119.173.0 MITRE Technique: T1078.004,,,,,119.235.115.76,175.119.173.0,Container Escape,SIG-4878,Exploit,,,,,,,,,,,,,"{'geo_location': 'New Zealand', 'device_hash': 'cbfbfef4da4c686e83bd6d1e9f07e68e87a6433c783906b75afe0d66144f6c28', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0)', 'session_id': 'bce37fdc-5540-4a0a-9527-ee1bd4e8900f', 'risk_score': 34.34, 'confidence': 0.98}",cbfbfef4da4c686e83bd6d1e9f07e68e87a6433c783906b75afe0d66144f6c28
7f31fb6a-7e64-40ec-b861-8c17f55c8b69,2025-03-24 06:00:04,ids_alert,FireEye HX v4.5.0,medium,CEF:0|FireEye HX v4.5.0|SIEM|1.0|100|ids_alert|medium| desc=FireEye HX Alert: Container Escape detected from 220.209.197.251 targeting 122.55.190.40 No additional info,"{'geo_location': 'Argentina', 'device_hash': 'a5ae39e67f8cbbab2f19d8931801b0e57f4553c2', 'user_agent': 'Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/33.0.839.0 Safari/532.1', 'session_id': 'f2fdc9a6-adc4-4021-bf97-2e2590de2514', 'risk_score': 54.39, 'confidence': 0.69}",,,,,,No additional info,FireEye HX Alert: Container Escape detected from 220.209.197.251 targeting 122.55.190.40 No additional info,,,,,220.209.197.251,122.55.190.40,Container Escape,SIG-7981,Policy,,,,,,,,,,,,,"{'geo_location': 'Argentina', 'device_hash': 'a5ae39e67f8cbbab2f19d8931801b0e57f4553c2', 'user_agent': 'Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/33.0.839.0 Safari/532.1', 'session_id': 'f2fdc9a6-adc4-4021-bf97-2e2590de2514', 'risk_score': 54.39, 'confidence': 0.69}",a5ae39e67f8cbbab2f19d8931801b0e57f4553c2
